id,date,timestamp,level,status,method,host,pathname,event_message,headers,regions,log_type,latency,log_count,logs,auth_user
7e3c88ed-344b-400a-921b-b3f7aaa86a97,"""2026-08-19T00:18:07.441Z""",2026-08-19T00:18:07.441000,error,200,,,,Realtime.Tenants.Connect.CheckConnection failed in 15003 ms,{},[],realtime,0,null,[],null
7307420a-bf6d-40dd-8eaf-fd3265ab5ca3,"""2026-08-19T00:18:07.441Z""",2026-08-19T00:18:07.441000,error,200,,,,"UnableToConnectToTenantDatabase: %DBConnection.ConnectionError{
  message: ""[Elixir.Realtime.Tenants.Connect.DynamicSupervisor] connection not available and request was dropped from queue after 12000ms. This means requests are coming in and your connection pool cannot serve them fast enough. You can address this by:\n\n  1. Ensuring your database is available and that you can connect to it\n  2. Tracking down slow queries and making sure they are running fast enough\n  3. Increasing the pool_size (although this increases resource consumption)\n  4. Allowing requests to wait longer by increasing :queue_target and :queue_interval\n\nSee DBConnection.start_link/2 for more information\n"",
  severity: :error,
  reason: :queue_timeout
}",{},[],realtime,0,null,[],null
26ca77ff-1921-40aa-be8b-b2aea05a23f2,"""2026-08-19T00:17:53.844Z""",2026-08-19T00:17:53.844000,success,101,GET,,/realtime/v1/websocket,"GET | 101 | https://ougxeheoaifcuetnmgrw.supabase.co/realtime/v1/websocket?apikey=REDACTED&vsn=2.0.0 | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
1ac138ad-77f5-4b39-8b75-9fba9c207b9f,"""2026-08-19T00:17:52.438Z""",2026-08-19T00:17:52.438000,success,200,,,,Realtime.Tenants.Connect.GetTenant executed in 0 ms,{},[],realtime,0,null,[],null
580462f6-0c26-4c98-b34e-845230f7cea6,"""2026-08-19T00:17:48.433Z""",2026-08-19T00:17:48.433000,error,200,,,,UnableToConnectToProject: Realtime was unable to connect to the project database,{},[],realtime,0,null,[],null
3cef51d1-130f-402c-ab7c-2d92b31f017f,"""2026-08-19T00:17:48.433Z""",2026-08-19T00:17:48.433000,error,200,,,,UnableToConnectToTenantDatabase: Unable to connect to tenant database,{},[],realtime,0,null,[],null
3f50a096-02c9-4704-bfc4-29b9e079e101,"""2026-08-19T00:17:48.430Z""",2026-08-19T00:17:48.430000,error,200,,,,InitializingProjectConnection: Realtime is initializing the project connection,{},[],realtime,0,null,[],null
91ac1fbc-db65-401d-afdb-9edc975f5878,"""2026-08-19T00:17:48.428Z""",2026-08-19T00:17:48.428000,error,200,,,,Realtime.Tenants.Connect.CheckConnection failed in 15003 ms,{},[],realtime,0,null,[],null
7dac52d9-caf0-4a73-aa4d-ba4db9115097,"""2026-08-19T00:17:48.428Z""",2026-08-19T00:17:48.428000,success,200,,,,Tenant ougxeheoaifcuetnmgrw has been terminated: :shutdown,{},[],realtime,0,null,[],null
adc83d5d-f8cf-4535-a7eb-fd74b7d40386,"""2026-08-19T00:17:48.428Z""",2026-08-19T00:17:48.428000,error,200,,,,"UnableToConnectToTenantDatabase: %DBConnection.ConnectionError{
  message: ""[Elixir.Realtime.Tenants.Connect.DynamicSupervisor] connection not available and request was dropped from queue after 12000ms. This means requests are coming in and your connection pool cannot serve them fast enough. You can address this by:\n\n  1. Ensuring your database is available and that you can connect to it\n  2. Tracking down slow queries and making sure they are running fast enough\n  3. Increasing the pool_size (although this increases resource consumption)\n  4. Allowing requests to wait longer by increasing :queue_target and :queue_interval\n\nSee DBConnection.start_link/2 for more information\n"",
  severity: :error,
  reason: :queue_timeout
}",{},[],realtime,0,null,[],null
ac52c4df-ff2d-4a11-9190-a80f68e5c20c,"""2026-08-19T00:17:48.428Z""",2026-08-19T00:17:48.428000,error,200,,,,"UnableToConnectToTenantDatabase: %DBConnection.ConnectionError{
  message: ""[Elixir.Realtime.Tenants.Connect.DynamicSupervisor] connection not available and request was dropped from queue after 12000ms. This means requests are coming in and your connection pool cannot serve them fast enough. You can address this by:\n\n  1. Ensuring your database is available and that you can connect to it\n  2. Tracking down slow queries and making sure they are running fast enough\n  3. Increasing the pool_size (although this increases resource consumption)\n  4. Allowing requests to wait longer by increasing :queue_target and :queue_interval\n\nSee DBConnection.start_link/2 for more information\n"",
  severity: :error,
  reason: :queue_timeout
}",{},[],realtime,0,null,[],null
b79321db-017e-4b82-aa05-9be53b44750e,"""2026-08-19T00:17:33.424Z""",2026-08-19T00:17:33.424000,success,200,,,,Realtime.Tenants.Connect.GetTenant executed in 0 ms,{},[],realtime,0,null,[],null
7829b202-fb85-4566-a313-9f01688b45c8,"""2026-08-19T00:17:29.416Z""",2026-08-19T00:17:29.416000,error,200,,,,InitializingProjectConnection: Realtime is initializing the project connection,{},[],realtime,0,null,[],null
07a2d19f-4be8-4362-9cfe-54c1ca613fec,"""2026-08-19T00:17:29.416Z""",2026-08-19T00:17:29.416000,error,200,,,,"UnableToConnectToTenantDatabase: %DBConnection.ConnectionError{
  message: ""[Elixir.Realtime.Tenants.Connect.DynamicSupervisor] connection not available and request was dropped from queue after 12000ms. This means requests are coming in and your connection pool cannot serve them fast enough. You can address this by:\n\n  1. Ensuring your database is available and that you can connect to it\n  2. Tracking down slow queries and making sure they are running fast enough\n  3. Increasing the pool_size (although this increases resource consumption)\n  4. Allowing requests to wait longer by increasing :queue_target and :queue_interval\n\nSee DBConnection.start_link/2 for more information\n"",
  severity: :error,
  reason: :queue_timeout
}",{},[],realtime,0,null,[],null
2a1645dc-d82f-46cc-8a0e-281c036ef67b,"""2026-08-19T00:17:29.416Z""",2026-08-19T00:17:29.416000,success,200,,,,Tenant ougxeheoaifcuetnmgrw has been terminated: :shutdown,{},[],realtime,0,null,[],null
3357345f-d2d7-4b55-858b-84d16c54ebbb,"""2026-08-19T00:17:29.416Z""",2026-08-19T00:17:29.416000,error,200,,,,Realtime.Tenants.Connect.CheckConnection failed in 15002 ms,{},[],realtime,0,null,[],null
db04f718-ba90-4f24-ab8a-5a440ad1359d,"""2026-08-19T00:17:29.415Z""",2026-08-19T00:17:29.415000,error,200,,,,"UnableToConnectToTenantDatabase: %DBConnection.ConnectionError{
  message: ""[Elixir.Realtime.Tenants.Connect.DynamicSupervisor] connection not available and request was dropped from queue after 12000ms. This means requests are coming in and your connection pool cannot serve them fast enough. You can address this by:\n\n  1. Ensuring your database is available and that you can connect to it\n  2. Tracking down slow queries and making sure they are running fast enough\n  3. Increasing the pool_size (although this increases resource consumption)\n  4. Allowing requests to wait longer by increasing :queue_target and :queue_interval\n\nSee DBConnection.start_link/2 for more information\n"",
  severity: :error,
  reason: :queue_timeout
}",{},[],realtime,0,null,[],null
8777114c-2d8f-43a3-b6ef-5226f564d031,"""2026-08-19T00:17:27.488Z""",2026-08-19T00:17:27.488000,success,101,GET,,/realtime/v1/websocket,"GET | 101 | https://ougxeheoaifcuetnmgrw.supabase.co/realtime/v1/websocket?apikey=REDACTED&vsn=2.0.0 | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
0c82bc41-51d0-45cd-988b-451d42381cf6,"""2026-08-19T00:17:14.412Z""",2026-08-19T00:17:14.412000,success,200,,,,Realtime.Tenants.Connect.GetTenant executed in 1 ms,{},[],realtime,0,null,[],null
352d0b25-950e-479c-97b0-0b797ad8c08a,"""2026-08-19T00:17:10.381Z""",2026-08-19T00:17:10.381000,error,200,,,,InitializingProjectConnection: Realtime is initializing the project connection,{},[],realtime,0,null,[],null
4dcf0932-6a75-4f73-aa73-e3a029f7fbe4,"""2026-08-19T00:17:10.379Z""",2026-08-19T00:17:10.379000,error,200,,,,"UnableToConnectToTenantDatabase: %DBConnection.ConnectionError{
  message: ""[Elixir.Realtime.Tenants.Connect.DynamicSupervisor] connection not available and request was dropped from queue after 12000ms. This means requests are coming in and your connection pool cannot serve them fast enough. You can address this by:\n\n  1. Ensuring your database is available and that you can connect to it\n  2. Tracking down slow queries and making sure they are running fast enough\n  3. Increasing the pool_size (although this increases resource consumption)\n  4. Allowing requests to wait longer by increasing :queue_target and :queue_interval\n\nSee DBConnection.start_link/2 for more information\n"",
  severity: :error,
  reason: :queue_timeout
}",{},[],realtime,0,null,[],null
6166b780-0efa-4d19-9d2f-77a51589389b,"""2026-08-19T00:17:10.379Z""",2026-08-19T00:17:10.379000,success,200,,,,Tenant ougxeheoaifcuetnmgrw has been terminated: :shutdown,{},[],realtime,0,null,[],null
1ba15c33-f2c6-472a-9c5d-9f012f8d9f25,"""2026-08-19T00:17:10.379Z""",2026-08-19T00:17:10.379000,error,200,,,,"UnableToConnectToTenantDatabase: %DBConnection.ConnectionError{
  message: ""[Elixir.Realtime.Tenants.Connect.DynamicSupervisor] connection not available and request was dropped from queue after 12000ms. This means requests are coming in and your connection pool cannot serve them fast enough. You can address this by:\n\n  1. Ensuring your database is available and that you can connect to it\n  2. Tracking down slow queries and making sure they are running fast enough\n  3. Increasing the pool_size (although this increases resource consumption)\n  4. Allowing requests to wait longer by increasing :queue_target and :queue_interval\n\nSee DBConnection.start_link/2 for more information\n"",
  severity: :error,
  reason: :queue_timeout
}",{},[],realtime,0,null,[],null
689e769c-0015-4ef6-8041-cff18f4191ce,"""2026-08-19T00:17:10.379Z""",2026-08-19T00:17:10.379000,error,200,,,,Realtime.Tenants.Connect.CheckConnection failed in 15003 ms,{},[],realtime,0,null,[],null
c0c5f449-e9f2-4bae-bb2a-48652b758c75,"""2026-08-19T00:16:55.376Z""",2026-08-19T00:16:55.376000,success,200,,,,Realtime.Tenants.Connect.GetTenant executed in 0 ms,{},[],realtime,0,null,[],null
9c14b52c-144a-4fd5-b7bb-ed03e3a42461,"""2026-08-19T00:16:51.367Z""",2026-08-19T00:16:51.367000,error,200,,,,Realtime.Tenants.Connect.CheckConnection failed in 15002 ms,{},[],realtime,0,null,[],null
57c7c4cb-b204-4561-af3f-88796b8aae21,"""2026-08-19T00:16:51.367Z""",2026-08-19T00:16:51.367000,error,200,,,,"UnableToConnectToTenantDatabase: %DBConnection.ConnectionError{
  message: ""[Elixir.Realtime.Tenants.Connect.DynamicSupervisor] connection not available and request was dropped from queue after 12000ms. This means requests are coming in and your connection pool cannot serve them fast enough. You can address this by:\n\n  1. Ensuring your database is available and that you can connect to it\n  2. Tracking down slow queries and making sure they are running fast enough\n  3. Increasing the pool_size (although this increases resource consumption)\n  4. Allowing requests to wait longer by increasing :queue_target and :queue_interval\n\nSee DBConnection.start_link/2 for more information\n"",
  severity: :error,
  reason: :queue_timeout
}",{},[],realtime,0,null,[],null
18c476e0-da8b-4db3-9bca-8648a3c9cf11,"""2026-08-19T00:16:51.367Z""",2026-08-19T00:16:51.367000,error,200,,,,"UnableToConnectToTenantDatabase: %DBConnection.ConnectionError{
  message: ""[Elixir.Realtime.Tenants.Connect.DynamicSupervisor] connection not available and request was dropped from queue after 12000ms. This means requests are coming in and your connection pool cannot serve them fast enough. You can address this by:\n\n  1. Ensuring your database is available and that you can connect to it\n  2. Tracking down slow queries and making sure they are running fast enough\n  3. Increasing the pool_size (although this increases resource consumption)\n  4. Allowing requests to wait longer by increasing :queue_target and :queue_interval\n\nSee DBConnection.start_link/2 for more information\n"",
  severity: :error,
  reason: :queue_timeout
}",{},[],realtime,0,null,[],null
841bcab1-03fd-46cf-991c-116b58588dfa,"""2026-08-19T00:16:51.367Z""",2026-08-19T00:16:51.367000,error,200,,,,InitializingProjectConnection: Realtime is initializing the project connection,{},[],realtime,0,null,[],null
c287c588-5b3f-419a-8487-c2bed219b151,"""2026-08-19T00:16:51.367Z""",2026-08-19T00:16:51.367000,success,200,,,,Tenant ougxeheoaifcuetnmgrw has been terminated: :shutdown,{},[],realtime,0,null,[],null
6bc0da59-d695-4743-be31-7e9113d7803c,"""2026-08-19T00:16:45.143Z""",2026-08-19T00:16:45.143000,success,200,,,,ougxeheoaifcuetnmgrw | GET | 200 | 10.106.39.250 | req-121j | /tenants/ougxeheoaifcuetnmgrw | @supabase-infra/mgmt-api/365fea2,{},[],storage,0,null,[],null
eff1e1ba-cb97-4ef9-8e23-a7bdb16bcb64,"""2026-08-19T00:16:36.364Z""",2026-08-19T00:16:36.364000,success,200,,,,Realtime.Tenants.Connect.GetTenant executed in 2 ms,{},[],realtime,0,null,[],null
c528084c-3a2d-4bcc-b6ba-7bc54c9018ab,"""2026-08-19T00:16:36.140Z""",2026-08-19T00:16:36.140000,success,101,GET,,/realtime/v1/websocket,"GET | 101 | https://ougxeheoaifcuetnmgrw.supabase.co/realtime/v1/websocket?apikey=REDACTED&vsn=2.0.0 | Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",{},[],edge,0,null,[],null
a895d819-ab41-42f0-86ed-82201f2fda39,"""2026-08-19T00:16:03.474Z""",2026-08-19T00:16:03.474000,success,200,OPTIONS,,/auth/v1/token,"OPTIONS | 200 | https://ougxeheoaifcuetnmgrw.supabase.co/auth/v1/token?grant_type=refresh_token | Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Mobile Safari/537.36",{},[],edge,0,null,[],null
9e75c092-36bf-42fe-b451-328b6dda79f9,"""2026-08-19T00:15:42.972Z""",2026-08-19T00:15:42.972000,error,200,,,,InitializingProjectConnection: Realtime is initializing the project connection,{},[],realtime,0,null,[],null
98cfba6f-5226-4676-b08f-df0658794385,"""2026-08-19T00:15:42.970Z""",2026-08-19T00:15:42.970000,error,200,,,,"UnableToConnectToTenantDatabase: %DBConnection.ConnectionError{
  message: ""[Elixir.Realtime.Tenants.Connect.DynamicSupervisor] connection not available and request was dropped from queue after 12000ms. This means requests are coming in and your connection pool cannot serve them fast enough. You can address this by:\n\n  1. Ensuring your database is available and that you can connect to it\n  2. Tracking down slow queries and making sure they are running fast enough\n  3. Increasing the pool_size (although this increases resource consumption)\n  4. Allowing requests to wait longer by increasing :queue_target and :queue_interval\n\nSee DBConnection.start_link/2 for more information\n"",
  severity: :error,
  reason: :queue_timeout
}",{},[],realtime,0,null,[],null
68d570b7-8425-41d4-ab90-0fdba1cf49b7,"""2026-08-19T00:15:42.970Z""",2026-08-19T00:15:42.970000,error,200,,,,Realtime.Tenants.Connect.CheckConnection failed in 15002 ms,{},[],realtime,0,null,[],null
ec764cf1-087b-4526-a339-0165e3cd28fa,"""2026-08-19T00:15:42.970Z""",2026-08-19T00:15:42.970000,success,200,,,,Tenant ougxeheoaifcuetnmgrw has been terminated: :shutdown,{},[],realtime,0,null,[],null
f592e681-8806-48e3-8cff-10ac32b47211,"""2026-08-19T00:15:42.970Z""",2026-08-19T00:15:42.970000,error,200,,,,"UnableToConnectToTenantDatabase: %DBConnection.ConnectionError{
  message: ""[Elixir.Realtime.Tenants.Connect.DynamicSupervisor] connection not available and request was dropped from queue after 12000ms. This means requests are coming in and your connection pool cannot serve them fast enough. You can address this by:\n\n  1. Ensuring your database is available and that you can connect to it\n  2. Tracking down slow queries and making sure they are running fast enough\n  3. Increasing the pool_size (although this increases resource consumption)\n  4. Allowing requests to wait longer by increasing :queue_target and :queue_interval\n\nSee DBConnection.start_link/2 for more information\n"",
  severity: :error,
  reason: :queue_timeout
}",{},[],realtime,0,null,[],null
c86955d0-13f4-415c-b4e3-ea7769121ff2,"""2026-08-19T00:15:27.967Z""",2026-08-19T00:15:27.967000,success,200,,,,Realtime.Tenants.Connect.GetTenant executed in 0 ms,{},[],realtime,0,null,[],null
3f77cad5-ee37-4bcf-bbdf-8d3998b361e3,"""2026-08-19T00:15:27.684Z""",2026-08-19T00:15:27.684000,success,101,GET,,/realtime/v1/websocket,"GET | 101 | https://ougxeheoaifcuetnmgrw.supabase.co/realtime/v1/websocket?apikey=REDACTED&vsn=2.0.0 | Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Mobile Safari/537.36",{},[],edge,0,null,[],null
30317e4f-a6c9-4882-bc7f-464da43aab66,"""2026-08-19T00:15:22.777Z""",2026-08-19T00:15:22.777000,error,200,,,,UnableToConnectToProject: Realtime was unable to connect to the project database,{},[],realtime,0,null,[],null
d63830f6-cbe7-4ad4-8d2c-56650153747b,"""2026-08-19T00:15:22.777Z""",2026-08-19T00:15:22.777000,error,200,,,,UnableToConnectToTenantDatabase: Unable to connect to tenant database,{},[],realtime,0,null,[],null
fc978a10-e3e9-4b5c-8d78-79341c2ec5eb,"""2026-08-19T00:15:22.774Z""",2026-08-19T00:15:22.774000,error,200,,,,InitializingProjectConnection: Realtime is initializing the project connection,{},[],realtime,0,null,[],null
33b233ef-5410-401e-aee8-e53f59955e34,"""2026-08-19T00:15:22.772Z""",2026-08-19T00:15:22.772000,error,200,,,,"UnableToConnectToTenantDatabase: %DBConnection.ConnectionError{
  message: ""[Elixir.Realtime.Tenants.Connect.DynamicSupervisor] connection not available and request was dropped from queue after 12000ms. This means requests are coming in and your connection pool cannot serve them fast enough. You can address this by:\n\n  1. Ensuring your database is available and that you can connect to it\n  2. Tracking down slow queries and making sure they are running fast enough\n  3. Increasing the pool_size (although this increases resource consumption)\n  4. Allowing requests to wait longer by increasing :queue_target and :queue_interval\n\nSee DBConnection.start_link/2 for more information\n"",
  severity: :error,
  reason: :queue_timeout
}",{},[],realtime,0,null,[],null
b6c6f649-10e2-4975-a8f7-97f0e749e255,"""2026-08-19T00:15:22.772Z""",2026-08-19T00:15:22.772000,error,200,,,,"UnableToConnectToTenantDatabase: %DBConnection.ConnectionError{
  message: ""[Elixir.Realtime.Tenants.Connect.DynamicSupervisor] connection not available and request was dropped from queue after 12000ms. This means requests are coming in and your connection pool cannot serve them fast enough. You can address this by:\n\n  1. Ensuring your database is available and that you can connect to it\n  2. Tracking down slow queries and making sure they are running fast enough\n  3. Increasing the pool_size (although this increases resource consumption)\n  4. Allowing requests to wait longer by increasing :queue_target and :queue_interval\n\nSee DBConnection.start_link/2 for more information\n"",
  severity: :error,
  reason: :queue_timeout
}",{},[],realtime,0,null,[],null
ffc5db97-65e5-4ae9-99ee-ed4a04476ddd,"""2026-08-19T00:15:22.772Z""",2026-08-19T00:15:22.772000,error,200,,,,Realtime.Tenants.Connect.CheckConnection failed in 15003 ms,{},[],realtime,0,null,[],null
4b3256c7-e350-42cb-83d5-d79ca9718423,"""2026-08-19T00:15:22.772Z""",2026-08-19T00:15:22.772000,success,200,,,,Tenant ougxeheoaifcuetnmgrw has been terminated: :shutdown,{},[],realtime,0,null,[],null
e4c539d8-e05b-46df-ad1d-8f3728abfbcd,"""2026-08-19T00:15:18.602Z""",2026-08-19T00:15:18.602000,success,101,GET,,/realtime/v1/websocket,"GET | 101 | https://ougxeheoaifcuetnmgrw.supabase.co/realtime/v1/websocket?apikey=REDACTED&vsn=2.0.0 | Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Mobile Safari/537.36",{},[],edge,0,null,[],null
30694341-fdd9-4559-825f-1c68965f491f,"""2026-08-19T00:15:07.769Z""",2026-08-19T00:15:07.769000,success,200,,,,Realtime.Tenants.Connect.GetTenant executed in 0 ms,{},[],realtime,0,null,[],null
842fca4a-f270-4fed-980e-9d8c67801111,"""2026-08-19T00:15:03.741Z""",2026-08-19T00:15:03.741000,error,200,,,,UnableToConnectToTenantDatabase: Unable to connect to tenant database,{},[],realtime,0,null,[],null
d2c9c5ef-843b-42b9-8fdc-885143f15bdf,"""2026-08-19T00:15:03.741Z""",2026-08-19T00:15:03.741000,error,200,,,,UnableToConnectToProject: Realtime was unable to connect to the project database,{},[],realtime,0,null,[],null
1f85fd7c-b695-4593-91e9-f761178a99ed,"""2026-08-19T00:15:03.738Z""",2026-08-19T00:15:03.738000,error,200,,,,InitializingProjectConnection: Realtime is initializing the project connection,{},[],realtime,0,null,[],null
9d4ade4f-cc9a-4f77-b55b-bd20fcd8c345,"""2026-08-19T00:15:03.736Z""",2026-08-19T00:15:03.736000,success,200,,,,Tenant ougxeheoaifcuetnmgrw has been terminated: :shutdown,{},[],realtime,0,null,[],null
15d31f0c-a9d0-401f-9db2-120b58bc37a3,"""2026-08-19T00:15:03.736Z""",2026-08-19T00:15:03.736000,error,200,,,,Realtime.Tenants.Connect.CheckConnection failed in 15002 ms,{},[],realtime,0,null,[],null
98fa15d8-c6bf-430e-9704-848f7b77a215,"""2026-08-19T00:15:03.736Z""",2026-08-19T00:15:03.736000,error,200,,,,"UnableToConnectToTenantDatabase: %DBConnection.ConnectionError{
  message: ""[Elixir.Realtime.Tenants.Connect.DynamicSupervisor] connection not available and request was dropped from queue after 12000ms. This means requests are coming in and your connection pool cannot serve them fast enough. You can address this by:\n\n  1. Ensuring your database is available and that you can connect to it\n  2. Tracking down slow queries and making sure they are running fast enough\n  3. Increasing the pool_size (although this increases resource consumption)\n  4. Allowing requests to wait longer by increasing :queue_target and :queue_interval\n\nSee DBConnection.start_link/2 for more information\n"",
  severity: :error,
  reason: :queue_timeout
}",{},[],realtime,0,null,[],null
e50bd932-9649-4109-8e43-e4c12cb81029,"""2026-08-19T00:15:03.736Z""",2026-08-19T00:15:03.736000,error,200,,,,"UnableToConnectToTenantDatabase: %DBConnection.ConnectionError{
  message: ""[Elixir.Realtime.Tenants.Connect.DynamicSupervisor] connection not available and request was dropped from queue after 12000ms. This means requests are coming in and your connection pool cannot serve them fast enough. You can address this by:\n\n  1. Ensuring your database is available and that you can connect to it\n  2. Tracking down slow queries and making sure they are running fast enough\n  3. Increasing the pool_size (although this increases resource consumption)\n  4. Allowing requests to wait longer by increasing :queue_target and :queue_interval\n\nSee DBConnection.start_link/2 for more information\n"",
  severity: :error,
  reason: :queue_timeout
}",{},[],realtime,0,null,[],null
add1c6b4-d2ae-42d2-b878-be537b30e05d,"""2026-08-19T00:14:51.630Z""",2026-08-19T00:14:51.630000,success,101,GET,,/realtime/v1/websocket,"GET | 101 | https://ougxeheoaifcuetnmgrw.supabase.co/realtime/v1/websocket?apikey=REDACTED&vsn=2.0.0 | Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Mobile Safari/537.36",{},[],edge,0,null,[],null
fea2f907-dd6d-4b50-b2d7-0a1b8a4ceac4,"""2026-08-19T00:14:48.733Z""",2026-08-19T00:14:48.733000,success,200,,,,Realtime.Tenants.Connect.GetTenant executed in 0 ms,{},[],realtime,0,null,[],null
9c9031b3-1586-4cd3-a2b6-03cabe9a5da7,"""2026-08-19T00:14:48.523Z""",2026-08-19T00:14:48.523000,success,101,GET,,/realtime/v1/websocket,"GET | 101 | https://ougxeheoaifcuetnmgrw.supabase.co/realtime/v1/websocket?apikey=REDACTED&vsn=2.0.0 | Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Mobile Safari/537.36",{},[],edge,0,null,[],null
9529acca-27dc-4940-9694-82f81289fd89,"""2026-08-19T00:14:47.518Z""",2026-08-19T00:14:47.518000,error,200,,,,InitializingProjectConnection: Realtime is initializing the project connection,{},[],realtime,0,null,[],null
063ffce7-4d86-46a8-b6a8-f0ed0841c964,"""2026-08-19T00:14:47.516Z""",2026-08-19T00:14:47.516000,error,200,,,,"UnableToConnectToTenantDatabase: %DBConnection.ConnectionError{
  message: ""[Elixir.Realtime.Tenants.Connect.DynamicSupervisor] connection not available and request was dropped from queue after 12000ms. This means requests are coming in and your connection pool cannot serve them fast enough. You can address this by:\n\n  1. Ensuring your database is available and that you can connect to it\n  2. Tracking down slow queries and making sure they are running fast enough\n  3. Increasing the pool_size (although this increases resource consumption)\n  4. Allowing requests to wait longer by increasing :queue_target and :queue_interval\n\nSee DBConnection.start_link/2 for more information\n"",
  severity: :error,
  reason: :queue_timeout
}",{},[],realtime,0,null,[],null
e82ebc6b-2e2a-4e12-b16c-d89043f9c2d8,"""2026-08-19T00:14:47.516Z""",2026-08-19T00:14:47.516000,success,200,,,,Tenant ougxeheoaifcuetnmgrw has been terminated: :shutdown,{},[],realtime,0,null,[],null
cc89385e-b413-4891-9419-5ab0285e320a,"""2026-08-19T00:14:47.516Z""",2026-08-19T00:14:47.516000,error,200,,,,Realtime.Tenants.Connect.CheckConnection failed in 15003 ms,{},[],realtime,0,null,[],null
ff3e8149-4f2c-430b-939a-994f3c7721f2,"""2026-08-19T00:14:47.516Z""",2026-08-19T00:14:47.516000,error,200,,,,"UnableToConnectToTenantDatabase: %DBConnection.ConnectionError{
  message: ""[Elixir.Realtime.Tenants.Connect.DynamicSupervisor] connection not available and request was dropped from queue after 12000ms. This means requests are coming in and your connection pool cannot serve them fast enough. You can address this by:\n\n  1. Ensuring your database is available and that you can connect to it\n  2. Tracking down slow queries and making sure they are running fast enough\n  3. Increasing the pool_size (although this increases resource consumption)\n  4. Allowing requests to wait longer by increasing :queue_target and :queue_interval\n\nSee DBConnection.start_link/2 for more information\n"",
  severity: :error,
  reason: :queue_timeout
}",{},[],realtime,0,null,[],null
07430899-e8a1-4c58-8372-2b39a6f860cf,"""2026-08-19T00:14:32.513Z""",2026-08-19T00:14:32.513000,success,200,,,,Realtime.Tenants.Connect.GetTenant executed in 0 ms,{},[],realtime,0,null,[],null
51f826a4-4f7a-4304-a12d-53dd437b1f2a,"""2026-08-19T00:14:29.496Z""",2026-08-19T00:14:29.496000,error,200,,,,"Task #PID<0.81417894.2> started from Realtime.Tenants.Janitor terminating
** (DBConnection.ConnectionError) [Elixir.Realtime.Supervisor] connection not available and request was dropped from queue after 12000ms. This means requests are coming in and your connection pool cannot serve them fast enough. You can address this by:

  1. Ensuring your database is available and that you can connect to it
  2. Tracking down slow queries and making sure they are running fast enough
  3. Increasing the pool_size (although this increases resource consumption)
  4. Allowing requests to wait longer by increasing :queue_target and :queue_interval

See DBConnection.start_link/2 for more information

    (postgrex 0.22.4) lib/postgrex.ex:381: Postgrex.query!/4
    (realtime 2.128.0) lib/realtime/messages.ex:80: Realtime.Messages.delete_old_messages/1
    (realtime 2.128.0) lib/realtime/tenants/janitor/maintenance_task.ex:14: Realtime.Tenants.Janitor.MaintenanceTask.run/1
    (realtime 2.128.0) lib/realtime/tenants/janitor.ex:123: Realtime.Tenants.Janitor.perform_maintenance_task/1
    (elixir 1.19.5) lib/enum.ex:1688: Enum.""-map/2-lists^map/1-1-""/2
    (elixir 1.19.5) lib/enum.ex:1688: Enum.""-map/2-lists^map/1-1-""/2
    (elixir 1.19.5) lib/task/supervised.ex:105: Task.Supervised.invoke_mfa/2
    (elixir 1.19.5) lib/task/supervised.ex:40: Task.Supervised.reply/4
Function: #Function<3.62446968/0 in Realtime.Tenants.Janitor.handle_info/2>
    Args: []",{},[],realtime,0,null,[],null
d210f6ae-b31c-4179-900e-f9722c0e1d5b,"""2026-08-19T00:14:28.496Z""",2026-08-19T00:14:28.496000,error,200,,,,UnableToConnectToTenantDatabase: Unable to connect to tenant database,{},[],realtime,0,null,[],null
8100e5dc-f801-4d8f-82eb-5e20823248b7,"""2026-08-19T00:14:28.496Z""",2026-08-19T00:14:28.496000,error,200,,,,UnableToConnectToProject: Realtime was unable to connect to the project database,{},[],realtime,0,null,[],null
